mine_id,mine_name,date,year,month,day,daily_production,equipment_downtime_hrs,rainfall_mm,blasting_delay_days,workers_present,target_tonnes
MN01,Balaghat,2015-02-01,2015,2,1,80.03,3.97,0.0,0,200,2876.0
MN02,Ukwa,2015-02-01,2015,2,1,19.5,4.48,0.0,0,91,531.0
MN03,Tirodi,2015-02-01,2015,2,1,25.19,4.59,0.0,0,106,663.7
MN04,Sitapatore,2015-02-01,2015,2,1,7.59,4.94,0.0,0,57,221.2
MN05,Chikla,2015-02-01,2015,2,1,48.99,4.18,0.0,0,166,1327.4
MN06,Dongri Buzurg,2015-02-01,2015,2,1,71.61,1.77,0.0,0,200,1769.8
MN07,Beldongri,2015-02-01,2015,2,1,10.63,4.55,0.0,0,70,265.5
MN08,Kandri,2015-02-01,2015,2,1,41.28,4.88,0.0,0,142,1106.2
MN09,Munsar,2015-02-01,2015,2,1,28.49,5.72,0.0,0,115,796.4
MN10,Gumgaon,2015-02-01,2015,2,1,32.77,4.04,0.0,0,120,884.9
MN01,Balaghat,2015-02-02,2015,2,2,76.62,4.83,0.0,0,200,2876.0
MN02,Ukwa,2015-02-02,2015,2,2,18.96,4.63,0.0,0,88,531.0
MN03,Tirodi,2015-02-02,2015,2,2,24.62,4.54,0.0,0,102,663.7
MN04,Sitapatore,2015-02-02,2015,2,2,8.89,3.76,0.0,0,64,221.2
MN05,Chikla,2015-02-02,2015,2,2,46.52,4.93,0.0,0,161,1327.4
MN06,Dongri Buzurg,2015-02-02,2015,2,2,69.09,2.76,0.0,0,200,1769.8
MN07,Beldongri,2015-02-02,2015,2,2,10.26,6.05,0.0,0,72,265.5
MN08,Kandri,2015-02-02,2015,2,2,38.81,4.54,0.0,0,138,1106.2
MN09,Munsar,2015-02-02,2015,2,2,28.03,5.62,0.0,0,115,796.4
MN10,Gumgaon,2015-02-02,2015,2,2,33.24,4.51,0.0,0,124,884.9
MN01,Balaghat,2015-02-03,2015,2,3,81.39,3.94,0.0,0,200,2876.0
MN02,Ukwa,2015-02-03,2015,2,3,20.22,3.68,0.0,0,90,531.0
MN03,Tirodi,2015-02-03,2015,2,3,23.5,5.38,0.0,0,102,663.7
MN04,Sitapatore,2015-02-03,2015,2,3,8.95,4.77,0.0,0,68,221.2
MN05,Chikla,2015-02-03,2015,2,3,51.87,4.69,0.0,0,170,1327.4
MN06,Dongri Buzurg,2015-02-03,2015,2,3,68.36,2.42,0.0,0,200,1769.8
MN07,Beldongri,2015-02-03,2015,2,3,9.89,4.83,0.0,0,66,265.5
MN08,Kandri,2015-02-03,2015,2,3,40.65,4.26,0.0,0,146,1106.2
MN09,Munsar,2015-02-03,2015,2,3,26.6,4.96,0.0,0,110,796.4
MN10,Gumgaon,2015-02-03,2015,2,3,34.38,4.12,0.0,0,126,884.9
MN01,Balaghat,2015-02-04,2015,2,4,82.61,4.07,0.0,0,200,2876.0
MN02,Ukwa,2015-02-04,2015,2,4,19.66,4.99,0.0,0,93,531.0
MN03,Tirodi,2015-02-04,2015,2,4,23.65,5.54,0.0,0,101,663.7
MN04,Sitapatore,2015-02-04,2015,2,4,7.66,4.82,0.0,0,57,221.2
MN05,Chikla,2015-02-04,2015,2,4,49.71,5.47,0.0,1,166,1327.4
MN06,Dongri Buzurg,2015-02-04,2015,2,4,68.07,2.58,0.0,0,200,1769.8
MN07,Beldongri,2015-02-04,2015,2,4,8.91,4.13,0.0,0,57,265.5
MN08,Kandri,2015-02-04,2015,2,4,36.04,5.94,0.0,0,136,1106.2
MN09,Munsar,2015-02-04,2015,2,4,29.03,4.62,0.0,0,114,796.4
MN10,Gumgaon,2015-02-04,2015,2,4,29.48,5.26,0.0,0,115,884.9
MN01,Balaghat,2015-02-05,2015,2,5,82.49,3.78,0.0,0,200,2876.0
MN02,Ukwa,2015-02-05,2015,2,5,20.16,5.0,0.0,0,93,531.0
MN03,Tirodi,2015-02-05,2015,2,5,24.55,4.9,0.0,0,104,663.7
MN04,Sitapatore,2015-02-05,2015,2,5,8.19,4.69,0.0,0,59,221.2
MN05,Chikla,2015-02-05,2015,2,5,45.19,5.91,0.0,0,163,1327.4
MN06,Dongri Buzurg,2015-02-05,2015,2,5,67.55,2.85,0.0,0,200,1769.8
MN07,Beldongri,2015-02-05,2015,2,5,9.54,4.47,0.0,0,62,265.5
MN08,Kandri,2015-02-05,2015,2,5,38.23,5.64,0.0,0,137,1106.2
MN09,Munsar,2015-02-05,2015,2,5,29.88,3.6,0.0,0,112,796.4
MN10,Gumgaon,2015-02-05,2015,2,5,34.79,3.82,0.0,0,125,884.9
MN01,Balaghat,2015-02-06,2015,2,6,79.45,4.68,0.0,0,200,2876.0
MN02,Ukwa,2015-02-06,2015,2,6,20.5,4.83,0.0,0,94,531.0
MN03,Tirodi,2015-02-06,2015,2,6,24.22,4.36,0.0,0,99,663.7
MN04,Sitapatore,2015-02-06,2015,2,6,8.87,4.93,0.0,0,69,221.2
MN05,Chikla,2015-02-06,2015,2,6,47.73,5.33,0.0,0,163,1327.4
MN06,Dongri Buzurg,2015-02-06,2015,2,6,68.5,1.96,0.0,0,200,1769.8
MN07,Beldongri,2015-02-06,2015,2,6,9.75,4.64,0.0,0,65,265.5
MN08,Kandri,2015-02-06,2015,2,6,38.81,4.71,0.0,0,138,1106.2
MN09,Munsar,2015-02-06,2015,2,6,29.09,4.88,0.0,0,116,796.4
MN10,Gumgaon,2015-02-06,2015,2,6,30.73,5.08,0.0,0,117,884.9
MN01,Balaghat,2015-02-07,2015,2,7,84.72,2.97,0.0,0,200,2876.0
MN02,Ukwa,2015-02-07,2015,2,7,19.77,5.01,0.0,0,93,531.0
MN03,Tirodi,2015-02-07,2015,2,7,25.9,3.55,0.0,0,104,663.7
MN04,Sitapatore,2015-02-07,2015,2,7,7.61,4.67,0.0,0,58,221.2
MN05,Chikla,2015-02-07,2015,2,7,48.71,4.06,0.0,0,164,1327.4
MN06,Dongri Buzurg,2015-02-07,2015,2,7,70.86,2.71,0.0,0,200,1769.8
MN07,Beldongri,2015-02-07,2015,2,7,9.1,5.09,0.0,0,62,265.5
MN08,Kandri,2015-02-07,2015,2,7,39.81,4.73,0.0,0,141,1106.2
MN09,Munsar,2015-02-07,2015,2,7,30.27,4.3,0.0,0,114,796.4
MN10,Gumgaon,2015-02-07,2015,2,7,33.51,3.9,0.0,0,122,884.9
MN01,Balaghat,2015-02-08,2015,2,8,80.37,4.13,0.0,0,200,2876.0
MN02,Ukwa,2015-02-08,2015,2,8,20.13,4.45,0.1,0,91,531.0
MN03,Tirodi,2015-02-08,2015,2,8,25.9,4.89,0.0,0,107,663.7
MN04,Sitapatore,2015-02-08,2015,2,8,8.73,4.43,0.0,0,66,221.2
MN05,Chikla,2015-02-08,2015,2,8,47.89,5.53,0.0,0,167,1327.4
MN06,Dongri Buzurg,2015-02-08,2015,2,8,67.84,2.62,0.0,0,200,1769.8
MN07,Beldongri,2015-02-08,2015,2,8,9.82,5.24,0.0,0,63,265.5
MN08,Kandri,2015-02-08,2015,2,8,39.5,4.39,0.0,0,140,1106.2
MN09,Munsar,2015-02-08,2015,2,8,29.07,5.13,0.0,0,114,796.4
MN10,Gumgaon,2015-02-08,2015,2,8,33.39,5.07,0.0,0,124,884.9
MN01,Balaghat,2015-02-09,2015,2,9,83.04,3.74,0.0,0,200,2876.0
MN02,Ukwa,2015-02-09,2015,2,9,18.94,3.81,0.6,0,84,531.0
MN03,Tirodi,2015-02-09,2015,2,9,25.76,5.45,0.0,0,107,663.7
MN04,Sitapatore,2015-02-09,2015,2,9,7.97,4.44,0.0,0,60,221.2
MN05,Chikla,2015-02-09,2015,2,9,37.72,11.52,0.1,0,169,1327.4
MN06,Dongri Buzurg,2015-02-09,2015,2,9,67.59,2.41,0.1,0,200,1769.8
MN07,Beldongri,2015-02-09,2015,2,9,10.55,4.13,0.1,0,69,265.5
MN08,Kandri,2015-02-09,2015,2,9,41.0,5.07,0.0,0,146,1106.2
MN09,Munsar,2015-02-09,2015,2,9,30.79,4.69,0.0,0,119,796.4
MN10,Gumgaon,2015-02-09,2015,2,9,34.33,4.73,0.1,0,126,884.9
MN01,Balaghat,2015-02-10,2015,2,10,77.39,4.83,0.0,1,200,2876.0
MN02,Ukwa,2015-02-10,2015,2,10,19.82,4.75,0.1,0,90,531.0
MN03,Tirodi,2015-02-10,2015,2,10,25.24,5.66,0.8,1,109,663.7
MN04,Sitapatore,2015-02-10,2015,2,10,7.87,4.7,0.8,0,60,221.2
MN05,Chikla,2015-02-10,2015,2,10,49.5,3.79,0.0,0,166,1327.4
MN06,Dongri Buzurg,2015-02-10,2015,2,10,72.1,2.06,0.0,0,200,1769.8
MN07,Beldongri,2015-02-10,2015,2,10,10.61,4.26,0.1,0,68,265.5
MN08,Kandri,2015-02-10,2015,2,10,40.93,4.76,0.0,0,143,1106.2
MN09,Munsar,2015-02-10,2015,2,10,29.32,5.61,0.1,0,119,796.4
MN10,Gumgaon,2015-02-10,2015,2,10,32.94,4.81,0.1,0,123,884.9
MN01,Balaghat,2015-02-11,2015,2,11,82.56,4.01,0.1,0,200,2876.0
MN02,Ukwa,2015-02-11,2015,2,11,19.62,4.55,1.2,0,90,531.0
MN03,Tirodi,2015-02-11,2015,2,11,25.4,5.11,3.1,0,104,663.7
MN04,Sitapatore,2015-02-11,2015,2,11,7.84,5.03,3.1,0,59,221.2
MN05,Chikla,2015-02-11,2015,2,11,34.51,12.48,0.0,0,165,1327.4
MN06,Dongri Buzurg,2015-02-11,2015,2,11,70.35,2.17,0.0,0,200,1769.8
MN07,Beldongri,2015-02-11,2015,2,11,9.7,6.08,1.2,0,69,265.5
MN08,Kandri,2015-02-11,2015,2,11,40.96,4.51,0.8,0,145,1106.2
MN09,Munsar,2015-02-11,2015,2,11,32.51,4.31,0.0,0,121,796.4
MN10,Gumgaon,2015-02-11,2015,2,11,30.24,5.44,1.2,0,119,884.9
MN01,Balaghat,2015-02-12,2015,2,12,77.53,4.78,3.1,0,200,2876.0
MN02,Ukwa,2015-02-12,2015,2,12,20.38,4.37,2.0,0,92,531.0
MN03,Tirodi,2015-02-12,2015,2,12,18.12,11.78,3.2,0,105,663.7
MN04,Sitapatore,2015-02-12,2015,2,12,8.56,4.53,3.2,0,65,221.2
MN05,Chikla,2015-02-12,2015,2,12,49.05,4.95,0.4,0,163,1327.4
MN06,Dongri Buzurg,2015-02-12,2015,2,12,68.86,2.74,0.4,0,200,1769.8
MN07,Beldongri,2015-02-12,2015,2,12,8.89,6.28,2.2,0,64,265.5
MN08,Kandri,2015-02-12,2015,2,12,37.17,5.54,0.6,0,134,1106.2
MN09,Munsar,2015-02-12,2015,2,12,29.34,5.37,1.2,0,118,796.4
MN10,Gumgaon,2015-02-12,2015,2,12,31.77,5.22,2.2,0,121,884.9
MN01,Balaghat,2015-02-13,2015,2,13,82.19,3.4,0.0,0,200,2876.0
MN02,Ukwa,2015-02-13,2015,2,13,19.47,4.8,0.0,0,90,531.0
MN03,Tirodi,2015-02-13,2015,2,13,26.01,4.43,0.0,0,108,663.7
MN04,Sitapatore,2015-02-13,2015,2,13,8.66,4.66,0.0,0,63,221.2
MN05,Chikla,2015-02-13,2015,2,13,48.81,4.74,0.0,0,163,1327.4
MN06,Dongri Buzurg,2015-02-13,2015,2,13,70.93,1.56,0.0,0,200,1769.8
MN07,Beldongri,2015-02-13,2015,2,13,10.38,4.52,0.0,0,67,265.5
MN08,Kandri,2015-02-13,2015,2,13,42.57,4.77,0.0,0,150,1106.2
MN09,Munsar,2015-02-13,2015,2,13,29.91,5.25,0.0,0,119,796.4
MN10,Gumgaon,2015-02-13,2015,2,13,33.36,4.22,0.0,0,122,884.9
MN01,Balaghat,2015-02-14,2015,2,14,82.0,3.67,0.0,0,200,2876.0
MN02,Ukwa,2015-02-14,2015,2,14,20.99,4.18,0.0,0,91,531.0
MN03,Tirodi,2015-02-14,2015,2,14,22.9,4.5,0.0,0,95,663.7
MN04,Sitapatore,2015-02-14,2015,2,14,6.78,4.01,0.0,0,49,221.2
MN05,Chikla,2015-02-14,2015,2,14,47.07,5.49,0.0,0,165,1327.4
MN06,Dongri Buzurg,2015-02-14,2015,2,14,66.43,3.06,0.0,0,200,1769.8
MN07,Beldongri,2015-02-14,2015,2,14,10.12,6.32,0.0,0,76,265.5
MN08,Kandri,2015-02-14,2015,2,14,41.23,4.37,0.0,0,143,1106.2
MN09,Munsar,2015-02-14,2015,2,14,27.72,5.21,0.0,0,114,796.4
MN10,Gumgaon,2015-02-14,2015,2,14,35.73,3.96,0.0,0,128,884.9
MN01,Balaghat,2015-02-15,2015,2,15,79.34,5.03,0.0,0,200,2876.0
MN02,Ukwa,2015-02-15,2015,2,15,21.23,4.56,0.0,0,97,531.0
MN03,Tirodi,2015-02-15,2015,2,15,23.29,4.64,0.0,0,99,663.7
MN04,Sitapatore,2015-02-15,2015,2,15,7.88,5.46,0.0,0,62,221.2
MN05,Chikla,2015-02-15,2015,2,15,49.2,5.42,0.0,0,165,1327.4
MN06,Dongri Buzurg,2015-02-15,2015,2,15,68.82,2.0,0.0,0,200,1769.8
MN07,Beldongri,2015-02-15,2015,2,15,9.67,4.63,0.0,0,63,265.5
MN08,Kandri,2015-02-15,2015,2,15,38.82,5.55,0.0,0,140,1106.2
MN09,Munsar,2015-02-15,2015,2,15,29.13,4.47,0.0,0,113,796.4
MN10,Gumgaon,2015-02-15,2015,2,15,33.15,4.87,0.0,0,127,884.9
MN01,Balaghat,2015-02-16,2015,2,16,81.23,4.47,0.0,0,200,2876.0
MN02,Ukwa,2015-02-16,2015,2,16,16.96,5.54,0.0,0,82,531.0
MN03,Tirodi,2015-02-16,2015,2,16,24.46,5.09,0.0,0,102,663.7
MN04,Sitapatore,2015-02-16,2015,2,16,7.79,4.55,0.0,0,56,221.2
MN05,Chikla,2015-02-16,2015,2,16,50.46,3.51,0.0,0,167,1327.4
MN06,Dongri Buzurg,2015-02-16,2015,2,16,67.79,3.01,0.0,0,200,1769.8
MN07,Beldongri,2015-02-16,2015,2,16,10.16,4.79,0.0,0,69,265.5
MN08,Kandri,2015-02-16,2015,2,16,37.79,5.76,0.0,0,137,1106.2
MN09,Munsar,2015-02-16,2015,2,16,29.31,5.04,0.0,0,115,796.4
MN10,Gumgaon,2015-02-16,2015,2,16,36.09,4.35,0.0,0,134,884.9
MN01,Balaghat,2015-02-17,2015,2,17,81.07,3.4,0.0,0,200,2876.0
MN02,Ukwa,2015-02-17,2015,2,17,20.86,4.59,0.0,0,92,531.0
MN03,Tirodi,2015-02-17,2015,2,17,25.41,4.91,0.0,0,106,663.7
MN04,Sitapatore,2015-02-17,2015,2,17,7.72,4.75,0.0,0,59,221.2
MN05,Chikla,2015-02-17,2015,2,17,48.87,3.93,0.0,0,163,1327.4
MN06,Dongri Buzurg,2015-02-17,2015,2,17,70.3,0.92,0.0,0,200,1769.8
MN07,Beldongri,2015-02-17,2015,2,17,10.63,4.12,0.0,0,66,265.5
MN08,Kandri,2015-02-17,2015,2,17,47.13,3.23,0.0,0,154,1106.2
MN09,Munsar,2015-02-17,2015,2,17,31.04,4.1,0.0,0,117,796.4
MN10,Gumgaon,2015-02-17,2015,2,17,30.77,4.84,0.0,0,117,884.9
MN01,Balaghat,2015-02-18,2015,2,18,79.01,5.02,0.0,0,200,2876.0
MN02,Ukwa,2015-02-18,2015,2,18,20.88,3.22,0.0,0,93,531.0
MN03,Tirodi,2015-02-18,2015,2,18,24.79,4.08,0.0,0,103,663.7
MN04,Sitapatore,2015-02-18,2015,2,18,8.08,4.93,0.0,0,60,221.2
MN05,Chikla,2015-02-18,2015,2,18,48.13,4.42,0.0,0,161,1327.4
MN06,Dongri Buzurg,2015-02-18,2015,2,18,66.34,2.69,0.0,0,200,1769.8
MN07,Beldongri,2015-02-18,2015,2,18,8.81,4.92,0.0,0,59,265.5
MN08,Kandri,2015-02-18,2015,2,18,42.69,4.44,0.0,0,150,1106.2
MN09,Munsar,2015-02-18,2015,2,18,28.98,5.41,0.0,0,116,796.4
MN10,Gumgaon,2015-02-18,2015,2,18,32.27,6.15,0.0,0,127,884.9
MN01,Balaghat,2015-02-19,2015,2,19,85.39,3.51,0.0,0,200,2876.0
MN02,Ukwa,2015-02-19,2015,2,19,19.32,5.25,0.1,0,91,531.0
MN03,Tirodi,2015-02-19,2015,2,19,23.58,5.96,0.0,0,102,663.7
MN04,Sitapatore,2015-02-19,2015,2,19,7.91,5.56,0.0,0,59,221.2
MN05,Chikla,2015-02-19,2015,2,19,48.9,4.28,0.0,0,159,1327.4
MN06,Dongri Buzurg,2015-02-19,2015,2,19,69.22,2.39,0.0,0,200,1769.8
MN07,Beldongri,2015-02-19,2015,2,19,9.2,3.65,0.0,0,58,265.5
MN08,Kandri,2015-02-19,2015,2,19,40.68,4.35,0.0,0,139,1106.2
MN09,Munsar,2015-02-19,2015,2,19,30.39,4.37,0.0,0,115,796.4
MN10,Gumgaon,2015-02-19,2015,2,19,30.18,4.97,0.0,0,121,884.9
MN01,Balaghat,2015-02-20,2015,2,20,80.93,3.47,0.0,0,200,2876.0
MN02,Ukwa,2015-02-20,2015,2,20,20.59,4.73,0.0,0,95,531.0
MN03,Tirodi,2015-02-20,2015,2,20,25.51,4.82,0.0,0,105,663.7
MN04,Sitapatore,2015-02-20,2015,2,20,8.42,4.41,0.0,0,62,221.2
MN05,Chikla,2015-02-20,2015,2,20,46.43,5.2,0.2,0,159,1327.4
MN06,Dongri Buzurg,2015-02-20,2015,2,20,69.4,2.33,0.2,0,200,1769.8
MN07,Beldongri,2015-02-20,2015,2,20,9.33,4.89,0.0,0,62,265.5
MN08,Kandri,2015-02-20,2015,2,20,42.14,3.92,0.2,0,141,1106.2
MN09,Munsar,2015-02-20,2015,2,20,28.02,4.22,0.0,0,106,796.4
MN10,Gumgaon,2015-02-20,2015,2,20,34.44,5.27,0.0,0,129,884.9
MN01,Balaghat,2015-02-21,2015,2,21,80.68,3.15,0.0,0,200,2876.0
MN02,Ukwa,2015-02-21,2015,2,21,20.14,5.14,0.0,0,92,531.0
MN03,Tirodi,2015-02-21,2015,2,21,24.12,4.49,0.0,0,101,663.7
MN04,Sitapatore,2015-02-21,2015,2,21,8.69,3.47,0.0,0,62,221.2
MN05,Chikla,2015-02-21,2015,2,21,47.51,4.42,0.0,0,164,1327.4
MN06,Dongri Buzurg,2015-02-21,2015,2,21,66.01,3.03,0.0,0,200,1769.8
MN07,Beldongri,2015-02-21,2015,2,21,9.74,6.08,0.0,0,68,265.5
MN08,Kandri,2015-02-21,2015,2,21,39.5,5.81,0.0,0,143,1106.2
MN09,Munsar,2015-02-21,2015,2,21,24.61,8.5,0.0,0,109,796.4
MN10,Gumgaon,2015-02-21,2015,2,21,30.57,5.17,0.0,0,118,884.9
MN01,Balaghat,2015-02-22,2015,2,22,85.15,3.88,0.0,0,200,2876.0
MN02,Ukwa,2015-02-22,2015,2,22,19.72,4.32,0.0,0,90,531.0
MN03,Tirodi,2015-02-22,2015,2,22,21.8,5.29,0.0,0,97,663.7
MN04,Sitapatore,2015-02-22,2015,2,22,8.29,4.83,0.0,0,60,221.2
MN05,Chikla,2015-02-22,2015,2,22,49.11,4.83,0.0,0,168,1327.4
MN06,Dongri Buzurg,2015-02-22,2015,2,22,70.64,1.59,0.0,0,200,1769.8
MN07,Beldongri,2015-02-22,2015,2,22,10.0,4.11,0.0,0,63,265.5
MN08,Kandri,2015-02-22,2015,2,22,42.52,4.15,0.0,0,144,1106.2
MN09,Munsar,2015-02-22,2015,2,22,32.23,5.0,0.0,0,119,796.4
MN10,Gumgaon,2015-02-22,2015,2,22,33.41,5.13,0.0,0,129,884.9
MN01,Balaghat,2015-02-23,2015,2,23,79.47,5.19,0.0,0,200,2876.0
MN02,Ukwa,2015-02-23,2015,2,23,20.6,4.13,0.0,0,93,531.0
MN03,Tirodi,2015-02-23,2015,2,23,24.68,5.75,0.0,0,106,663.7
MN04,Sitapatore,2015-02-23,2015,2,23,8.12,4.54,0.0,0,60,221.2
MN05,Chikla,2015-02-23,2015,2,23,34.92,12.12,0.0,0,162,1327.4
MN06,Dongri Buzurg,2015-02-23,2015,2,23,69.86,2.52,0.0,0,200,1769.8
MN07,Beldongri,2015-02-23,2015,2,23,10.5,4.84,0.0,0,70,265.5
MN08,Kandri,2015-02-23,2015,2,23,39.04,5.11,0.0,0,141,1106.2
MN09,Munsar,2015-02-23,2015,2,23,27.77,5.31,0.0,0,112,796.4
MN10,Gumgaon,2015-02-23,2015,2,23,32.46,4.54,0.0,0,121,884.9
MN01,Balaghat,2015-02-24,2015,2,24,82.53,4.2,0.0,0,200,2876.0
MN02,Ukwa,2015-02-24,2015,2,24,18.27,4.14,0.0,0,83,531.0
MN03,Tirodi,2015-02-24,2015,2,24,21.74,5.1,0.0,0,96,663.7
MN04,Sitapatore,2015-02-24,2015,2,24,7.93,4.85,0.0,0,60,221.2
MN05,Chikla,2015-02-24,2015,2,24,47.41,4.23,0.0,0,162,1327.4
MN06,Dongri Buzurg,2015-02-24,2015,2,24,68.12,1.85,0.0,0,200,1769.8
MN07,Beldongri,2015-02-24,2015,2,24,9.8,4.79,0.0,1,64,265.5
MN08,Kandri,2015-02-24,2015,2,24,41.13,5.48,0.0,0,149,1106.2
MN09,Munsar,2015-02-24,2015,2,24,28.33,5.64,0.0,0,116,796.4
MN10,Gumgaon,2015-02-24,2015,2,24,33.66,3.92,0.0,0,123,884.9
MN01,Balaghat,2015-02-25,2015,2,25,77.46,4.71,0.0,0,200,2876.0
MN02,Ukwa,2015-02-25,2015,2,25,18.27,5.17,0.0,0,87,531.0
MN03,Tirodi,2015-02-25,2015,2,25,24.33,5.52,0.0,0,102,663.7
MN04,Sitapatore,2015-02-25,2015,2,25,7.34,4.98,0.0,0,57,221.2
MN05,Chikla,2015-02-25,2015,2,25,46.58,4.49,0.0,0,157,1327.4
MN06,Dongri Buzurg,2015-02-25,2015,2,25,66.45,3.06,0.0,0,200,1769.8
MN07,Beldongri,2015-02-25,2015,2,25,9.87,3.15,0.0,0,65,265.5
MN08,Kandri,2015-02-25,2015,2,25,42.17,4.1,0.0,0,142,1106.2
MN09,Munsar,2015-02-25,2015,2,25,32.4,4.17,0.0,0,119,796.4
MN10,Gumgaon,2015-02-25,2015,2,25,33.04,4.29,0.0,0,123,884.9
MN01,Balaghat,2015-02-26,2015,2,26,84.39,3.24,0.0,0,200,2876.0
MN02,Ukwa,2015-02-26,2015,2,26,18.65,4.35,0.0,0,84,531.0
MN03,Tirodi,2015-02-26,2015,2,26,26.9,4.36,0.0,0,107,663.7
MN04,Sitapatore,2015-02-26,2015,2,26,8.38,4.53,0.0,0,62,221.2
MN05,Chikla,2015-02-26,2015,2,26,50.29,4.86,0.0,0,171,1327.4
MN06,Dongri Buzurg,2015-02-26,2015,2,26,68.32,1.84,0.0,0,200,1769.8
MN07,Beldongri,2015-02-26,2015,2,26,8.57,4.42,0.0,0,57,265.5
MN08,Kandri,2015-02-26,2015,2,26,40.77,4.64,0.0,0,139,1106.2
MN09,Munsar,2015-02-26,2015,2,26,29.06,3.58,0.0,0,110,796.4
MN10,Gumgaon,2015-02-26,2015,2,26,33.43,4.65,0.0,0,124,884.9
MN01,Balaghat,2015-02-27,2015,2,27,77.68,4.29,0.0,0,200,2876.0
MN02,Ukwa,2015-02-27,2015,2,27,18.81,5.15,0.0,0,89,531.0
MN03,Tirodi,2015-02-27,2015,2,27,25.21,3.9,0.0,0,103,663.7
MN04,Sitapatore,2015-02-27,2015,2,27,7.92,4.6,0.0,0,57,221.2
MN05,Chikla,2015-02-27,2015,2,27,46.68,5.44,0.0,0,162,1327.4
MN06,Dongri Buzurg,2015-02-27,2015,2,27,72.22,1.55,0.0,0,200,1769.8
MN07,Beldongri,2015-02-27,2015,2,27,10.45,4.69,0.0,0,69,265.5
MN08,Kandri,2015-02-27,2015,2,27,42.69,3.78,0.0,0,146,1106.2
MN09,Munsar,2015-02-27,2015,2,27,28.47,4.43,0.0,0,112,796.4
MN10,Gumgaon,2015-02-27,2015,2,27,32.29,4.21,0.0,0,120,884.9
MN01,Balaghat,2015-02-28,2015,2,28,77.68,4.37,0.0,0,200,2876.0
MN02,Ukwa,2015-02-28,2015,2,28,19.72,4.51,0.0,0,90,531.0
MN03,Tirodi,2015-02-28,2015,2,28,26.59,3.93,0.0,0,109,663.7
MN04,Sitapatore,2015-02-28,2015,2,28,7.82,5.61,0.0,0,60,221.2
MN05,Chikla,2015-02-28,2015,2,28,48.2,4.8,0.2,0,165,1327.4
MN06,Dongri Buzurg,2015-02-28,2015,2,28,68.09,3.19,0.2,0,200,1769.8
MN07,Beldongri,2015-02-28,2015,2,28,10.39,4.07,1.1,0,67,265.5
MN08,Kandri,2015-02-28,2015,2,28,41.76,4.49,1.2,0,146,1106.2
MN09,Munsar,2015-02-28,2015,2,28,27.99,5.29,0.0,0,115,796.4
MN10,Gumgaon,2015-02-28,2015,2,28,23.27,12.98,1.1,0,125,884.9
MN01,Balaghat,2015-03-01,2015,3,1,72.03,4.79,11.5,0,200,2876.0
MN02,Ukwa,2015-03-01,2015,3,1,15.98,4.94,9.7,0,84,531.0
MN03,Tirodi,2015-03-01,2015,3,1,20.14,4.21,31.1,1,98,663.7
MN04,Sitapatore,2015-03-01,2015,3,1,6.37,5.58,31.1,1,59,221.2
MN05,Chikla,2015-03-01,2015,3,1,29.01,13.02,12.6,0,162,1327.4
MN06,Dongri Buzurg,2015-03-01,2015,3,1,57.73,3.5,12.6,0,200,1769.8
MN07,Beldongri,2015-03-01,2015,3,1,8.55,5.23,32.5,1,73,265.5
MN08,Kandri,2015-03-01,2015,3,1,35.45,4.71,26.3,1,145,1106.2
MN09,Munsar,2015-03-01,2015,3,1,26.01,4.75,18.3,0,119,796.4
MN10,Gumgaon,2015-03-01,2015,3,1,23.99,5.35,32.5,1,114,884.9
MN01,Balaghat,2015-03-02,2015,3,2,60.62,5.59,25.7,1,200,2876.0
MN02,Ukwa,2015-03-02,2015,3,2,15.12,5.26,30.1,1,85,531.0
MN03,Tirodi,2015-03-02,2015,3,2,19.65,5.69,31.1,2,109,663.7
MN04,Sitapatore,2015-03-02,2015,3,2,5.86,5.75,31.1,2,58,221.2
MN05,Chikla,2015-03-02,2015,3,2,40.66,4.76,13.1,0,160,1327.4
MN06,Dongri Buzurg,2015-03-02,2015,3,2,57.49,4.19,13.1,0,200,1769.8
MN07,Beldongri,2015-03-02,2015,3,2,6.98,5.32,28.6,2,59,265.5
MN08,Kandri,2015-03-02,2015,3,2,33.38,5.06,23.5,0,143,1106.2
MN09,Munsar,2015-03-02,2015,3,2,22.49,5.95,19.9,0,109,796.4
MN10,Gumgaon,2015-03-02,2015,3,2,27.22,5.63,28.6,2,133,884.9
MN01,Balaghat,2015-03-03,2015,3,3,75.77,3.05,1.1,0,200,2876.0
MN02,Ukwa,2015-03-03,2015,3,3,18.31,3.17,2.5,0,92,531.0
MN03,Tirodi,2015-03-03,2015,3,3,22.44,5.68,1.1,1,103,663.7
MN04,Sitapatore,2015-03-03,2015,3,3,7.47,4.77,1.1,1,63,221.2
MN05,Chikla,2015-03-03,2015,3,3,42.44,4.6,0.5,0,163,1327.4
MN06,Dongri Buzurg,2015-03-03,2015,3,3,64.39,1.9,0.5,1,200,1769.8
MN07,Beldongri,2015-03-03,2015,3,3,9.72,4.64,1.2,1,73,265.5
MN08,Kandri,2015-03-03,2015,3,3,38.09,4.07,0.5,0,143,1106.2
MN09,Munsar,2015-03-03,2015,3,3,25.88,4.52,0.7,0,112,796.4
MN10,Gumgaon,2015-03-03,2015,3,3,30.37,4.29,1.2,1,119,884.9
MN01,Balaghat,2015-03-04,2015,3,4,72.52,4.28,0.0,0,200,2876.0
